filename,width,height,class,xmin,ymin,xmax,ymax
-5481DCB8-6595-495C-BFEB-5B74B2345808-png_jpg.rf.eefbd2ebc9901608cd93fd69b0207876.jpg,640,640,car,145,117,524,476
WhatsApp-Image-2022-12-05-at-18-18-28_jpeg.rf.fc9a4bb08ba927b6a038912120d18019.jpg,612,408,car,118,51,507,362
-5E037376-5D27-4953-9841-0083E8D06D0B-png_jpg.rf.f2286e14111db4c6c52066e7b2a4dfd5.jpg,640,640,car,185,136,477,347
-24FFED69-CE70-43C8-8E00-90684987BD32-png_jpg.rf.eedc491c0fe7fd8be702e34a18f09e20.jpg,640,640,car,109,109,548,505
-BBC6D213-1075-48CE-B772-FDD44F34A3E7-png_jpg.rf.e2139de09ee1f757299e02128e51aa58.jpg,640,640,car,43,75,560,539
7_jpeg_jpg.rf.f64477422b896d56d828bd610ef3439c.jpg,640,640,car,83,126,558,520
youtube-38_jpg.rf.f703cea9b8a1f2be6943a70d25c39269.jpg,720,1280,car,285,620,393,708
-BC165CAD-1004-4A38-B8A5-0E25AC65AAC9-png_jpg.rf.f7dd6e76d15c7ec94f076e11301c194d.jpg,640,640,car,128,100,569,532
-2229E395-534F-4F69-9F9B-80628BD8D5AC-png_jpg.rf.fd23e8a5f99b42a2017bdfaaecfb60d8.jpg,640,640,car,131,59,583,604
-8561227C-3731-4CFC-9FE9-2715B581C159-png_jpg.rf.f78533fe0716f3a9f6464245defa914c.jpg,230,205,car,58,55,180,144
WhatsApp-Image-2022-12-05-at-18-27-24_jpeg.rf.f91da2ddf43d26df26c30fa7f577987f.jpg,612,407,car,163,238,400,348
-C4FB6EE5-2134-4252-A3E7-FCE53E7F5D62-png_jpg.rf.fe8b8c3083c43f2b8d15e427f86bb4ad.jpg,640,640,car,149,157,473,564
